2007;http://vis-www.cs.umass.edu/lfw/lfw.pdf;Labeled Faces in the Wild: A Database for Studying Face Recognition in Unconstrained Environments
2014;http://www.vldb.org/pvldb/vol7/p1617-sun.pdf?imm_mid=0c5589&cmp=em-strata-na-na-newsltr_20141022;A Partitioning Framework for Aggressive Data Skipping
2015;http://www.bailis.org/papers/ca-vldb2015.pdf;Coordination Avoidance in Database Systems
2014;https://www.usenix.org/system/files/conference/osdi14/osdi14-paper-muralidhar.pdf;f4: Facebook’s Warm BLOB Storage System
2013;https://www.cs.cmu.edu/~pavlo/courses/fall2013/static/papers/11730-atc13-bronson.pdf;TAO: Facebook’s Distributed Data Store for the Social Graph
2014;https://www.usenix.org/system/files/conference/osdi14/osdi14-paper-ardekani.pdf;A Self-Configurable Geo-Replicated Cloud Storage System
