2015;Taming the Wild: A Unified Analysis of HOGWILD!-Style Algorithms;http://arxiv.org/pdf/1506.06438v1.pdf%20
2015;Deep Speech: Scaling up end-to-end speech recognition;http://arxiv.org/pdf/1412.5567.pdf
2015;Twitter Heron: Stream Processing at Scale;http://delivery.acm.org/10.1145/2750000/2742788/p239-kulkarni.pdf
2015;A Neural Algorithm of Artistic Style;http://arxiv.org/pdf/1508.06576v1.pdf
2015;Giraffe: Using Deep Reinforcement Learning to Play Chess;http://arxiv.org/pdf/1509.01549v2.pdf
